component 1,component 2,component 3,class
2.8160512,-1.7201166,0.99792296,GALAXY
6.5175233,11.489748,3.5597136,QSO
5.94148,1.7820866,11.917762,GALAXY
7.6470485,1.1853615,4.108778,GALAXY
5.6586595,12.480509,9.895742,GALAXY
0.3057876,4.48835,4.9521236,GALAXY
5.071207,8.597192,4.846277,GALAXY
4.05156,-1.812483,0.26791787,GALAXY
6.0945272,2.0588024,9.477768,GALAXY
9.4459715,3.793743,8.273824,STAR
4.6159463,2.4069936,4.9280105,GALAXY
8.643363,10.440684,9.8684845,GALAXY
4.968495,-0.26653695,9.087426,GALAXY
2.641591,6.177783,0.45607093,GALAXY
0.33265772,6.0906305,-1.0825274,STAR
5.5766163,1.0817245,-0.7580817,GALAXY
5.0901175,0.61390233,11.735578,STAR
0.078110285,4.256851,5.276413,GALAXY
7.7531857,11.112321,5.2300067,STAR
3.9034214,9.331808,9.5486355,QSO
2.7687593,5.9933558,5.342708,GALAXY
5.0422416,-1.7833865,1.6979028,GALAXY
5.256148,2.292074,6.6225,STAR
3.3448243,6.702399,2.3005495,GALAXY
3.9918742,4.203638,3.5193517,STAR
5.2479715,1.6197213,3.8376098,QSO
-0.22026664,3.5235622,3.8517942,GALAXY
1.8177282,2.7974346,-2.1107428,GALAXY
1.7639967,1.4554896,5.330143,GALAXY
4.871696,3.9121754,2.8860457,GALAXY
9.712287,4.2304645,7.5336375,GALAXY
5.4488907,1.4441192,9.752116,GALAXY
10.037609,6.5160117,-0.044642407,GALAXY
8.494002,7.7971625,1.4803482,QSO
5.534895,13.863077,9.0892315,GALAXY
1.1886307,1.6919199,4.385202,GALAXY
6.156115,10.319785,2.9855413,GALAXY
9.589156,3.88272,9.164252,GALAXY
2.9943156,10.719963,9.371632,QSO
4.393217,12.623584,6.0182347,QSO
1.726644,11.326669,6.0089984,GALAXY
4.639199,1.8610417,4.1646404,GALAXY
2.6179912,5.6871295,5.684686,STAR
2.8016179,3.9694636,0.64030653,GALAXY
11.66416,4.28419,3.0437694,GALAXY
3.0904047,-2.3549619,0.7262918,GALAXY
1.77729,2.0997746,3.2382405,STAR
9.415223,7.3311825,1.3017638,STAR
4.9679985,6.575191,8.573212,QSO
2.5965402,7.840292,-2.4738166,GALAXY
6.04603,7.200271,8.167879,QSO
4.808035,0.14984341,7.363225,GALAXY
1.9697821,12.450265,5.6809826,STAR
4.5275006,2.0664716,4.8074703,STAR
10.312686,4.3678427,3.808912,STAR
3.4567146,3.9617794,0.45050898,GALAXY
2.139298,-3.6372042,4.7391586,GALAXY
8.835732,1.95527,5.954375,QSO
5.5811095,8.774584,-1.3454154,GALAXY
3.3836436,-2.0078769,0.9785914,GALAXY
6.5949855,9.515965,0.19873114,GALAXY
7.7830873,4.930693,7.4358306,QSO
3.5794349,0.03392989,3.094076,GALAXY
5.337704,-0.32171142,1.2115893,GALAXY
1.4817232,9.545393,8.270382,QSO
7.7769704,1.557718,4.6543956,STAR
7.24593,7.45534,2.6903045,GALAXY
6.6068854,10.462308,2.0685318,GALAXY
10.757182,4.002373,5.3790016,GALAXY
6.9417434,10.68144,2.964717,GALAXY
6.4947233,6.5431,8.094838,STAR
4.88276,2.8249989,5.689237,STAR
4.719055,9.845522,8.697543,QSO
4.0342684,10.674696,9.075577,QSO
5.723932,0.26367357,7.91217,GALAXY
5.028738,2.410598,10.2419615,GALAXY
5.1607566,1.3635302,12.207515,STAR
5.0039682,8.432767,5.2668524,STAR
1.5620689,2.5718677,6.019009,GALAXY
7.81521,1.5936272,6.0327773,QSO
10.831359,8.619111,3.2789586,GALAXY
0.45965967,-0.27682984,2.3632798,STAR
7.111055,3.4461887,4.8409166,GALAXY
4.051463,2.7542322,1.0542365,GALAXY
8.163705,1.0447603,5.3753376,QSO
1.3393664,5.556405,1.1804496,GALAXY
0.3390673,5.778597,-1.0727588,STAR
5.664227,6.5175767,7.460326,GALAXY
2.5043113,0.80626035,5.1196356,GALAXY
5.139556,1.6068422,0.9335283,GALAXY
1.4480022,11.09881,8.595892,STAR
6.0817018,2.0200994,7.493138,STAR
3.5236955,12.461189,4.2709827,STAR
0.8260377,-0.74888164,5.2661834,STAR
4.9520407,0.5144843,0.3105278,GALAXY
9.069274,11.921371,9.5213785,GALAXY
2.1205478,2.3333273,-0.79888296,GALAXY
7.50598,11.056347,10.27868,GALAXY
9.296128,8.356675,0.6909762,GALAXY
3.8857968,7.630869,9.825577,STAR
5.1212597,3.3718188,12.164641,GALAXY
4.995252,2.401936,10.17481,GALAXY
0.3865427,4.741106,1.0537523,GALAXY
6.2065134,1.4756633,7.2523813,STAR
4.728509,-0.9358211,1.763041,GALAXY
3.5538194,9.282255,9.257351,QSO
4.6004195,11.226516,6.34418,QSO
5.849974,8.532027,3.7403457,GALAXY
2.0378022,-0.25723568,9.040233,GALAXY
0.3681802,4.193951,5.5625477,GALAXY
5.6070933,6.1308055,8.475439,QSO
3.372869,-2.113388,1.1748406,GALAXY
2.8628983,5.035872,0.39222485,STAR
8.917115,11.072886,9.863452,GALAXY
4.0753994,11.88223,7.3193517,QSO
-0.42013505,3.14491,4.5089245,GALAXY
7.813514,1.2368375,4.4322987,QSO
9.118002,3.7003381,8.262318,GALAXY
7.708093,6.9514456,2.6568031,GALAXY
11.455742,4.1059413,3.5085258,GALAXY
3.4836226,12.743582,6.9411993,QSO
7.153297,10.660635,3.1577308,STAR
3.6197765,-0.25022587,5.7961817,GALAXY
7.27696,6.6727204,4.3256974,GALAXY
4.3178186,3.5354161,2.5577412,GALAXY
3.471976,6.5673113,9.595128,STAR
6.944888,10.495009,6.1590676,STAR
4.978717,0.22054476,1.2814826,GALAXY
5.249525,11.581675,4.152369,STAR
8.645922,9.155487,0.8490004,GALAXY
1.846885,3.4971244,1.4316709,GALAXY
5.352109,3.2988448,3.361816,GALAXY
0.54372376,5.2619104,1.3837826,GALAXY
8.938908,2.5130622,7.6155686,QSO
3.8534527,3.3279,3.317642,GALAXY
0.78707534,-2.4608943,4.327302,GALAXY
8.181874,3.0155458,5.466826,QSO
4.5804243,5.6242356,0.94375926,GALAXY
4.6124454,7.50192,5.3571095,STAR
2.594548,0.74187404,9.308616,GALAXY
11.187198,4.1317267,2.2222672,GALAXY
3.9175794,3.405361,3.8719966,GALAXY
1.136625,2.9970794,2.4453964,GALAXY
5.283335,3.3417778,0.5061608,GALAXY
4.8532085,-0.7579683,2.342925,GALAXY
6.708153,1.1851408,4.1535044,QSO
7.6740527,13.462505,8.56407,GALAXY
3.8050895,0.6862456,6.6721253,GALAXY
5.772186,2.626225,0.14420292,GALAXY
3.7934034,9.138014,-2.0135913,GALAXY
2.4283347,5.700417,2.9334514,GALAXY
5.685816,2.2577994,5.697315,QSO
6.751254,3.8493357,10.541688,GALAXY
11.319568,4.5782075,0.9059706,GALAXY
3.913451,-2.6837602,1.155212,GALAXY
1.1495061,5.78681,6.941249,STAR
1.5115893,11.8899,7.392101,GALAXY
5.293805,1.0110562,7.560055,GALAXY
8.777326,11.121062,9.935003,STAR
4.214061,-2.4732723,4.6328106,GALAXY
5.238661,-1.4449062,2.26619,GALAXY
4.8475914,2.9669173,10.247956,GALAXY
1.287773,6.7573686,-2.0095465,STAR
3.9738843,12.473581,7.4636593,QSO
4.587356,4.7128105,11.706599,STAR
2.5722558,6.690957,10.130484,QSO
8.136176,3.1741166,5.641851,QSO
10.095064,3.9454808,7.9872904,GALAXY
1.9456425,3.682575,8.989555,GALAXY
4.060509,4.232276,3.1412275,QSO
6.5081887,6.6744413,8.126588,QSO
10.866093,5.048935,1.0111021,STAR
7.139038,8.43657,0.73157763,GALAXY
2.9210002,12.017472,4.843107,STAR
4.9692707,3.326947,3.5366902,GALAXY
1.8590367,6.831124,9.36161,GALAXY
4.6781816,3.7740543,-0.07253817,GALAXY
7.7124662,9.186758,10.130397,STAR
11.118189,4.9698887,0.34076634,GALAXY
6.232658,0.54417574,5.517773,STAR
6.917643,6.3726616,8.0204,QSO
5.833623,2.2820508,3.1008885,GALAXY
2.1543925,5.896378,1.8476121,GALAXY
4.6415005,7.792283,9.675967,QSO
10.976552,4.8572493,0.45396945,GALAXY
2.7755315,6.16395,5.008537,QSO
6.01993,14.109278,9.549034,GALAXY
3.68942,-2.5150816,1.1481873,GALAXY
5.794608,6.535758,8.567446,QSO
10.566274,9.540699,5.0525846,GALAXY
3.5196671,5.5356565,11.150554,QSO
1.8067676,4.743507,4.678299,STAR
3.4241467,4.506974,5.3966436,STAR
1.8513414,6.8420944,8.61253,STAR
1.4505434,8.945032,8.734739,QSO
5.409573,1.22862,3.841535,QSO
0.18784305,5.115147,1.056969,GALAXY
5.827716,12.608974,3.755367,QSO
4.455283,12.834412,4.207017,GALAXY
3.404468,6.6111083,10.96039,STAR
7.726529,11.226952,5.272805,STAR
4.537552,-0.88775307,3.1882043,GALAXY
4.7992706,13.058492,4.7748427,QSO
3.6054494,-2.7744827,4.450626,GALAXY
5.0283213,1.0615593,7.447811,STAR
3.047073,3.4641752,1.5288672,GALAXY
8.621171,1.2874837,7.1261125,GALAXY
7.5687304,2.9744794,7.70024,STAR
4.9451447,7.3449154,9.575922,STAR
2.3883314,12.265705,7.9624195,QSO
1.7163892,4.380712,-2.658212,GALAXY
1.7778088,2.8410637,8.896993,QSO
6.6132526,0.8212038,4.3086233,GALAXY
2.3618836,9.694065,10.094591,STAR
9.696572,9.471968,8.555029,GALAXY
6.8971825,8.34761,1.2895095,GALAXY
7.6990204,1.7653787,4.887383,QSO
0.61239254,2.8964512,2.8359053,GALAXY
0.75068986,5.167994,-2.0709782,STAR
1.2992849,-0.18588535,8.587323,GALAXY
4.029365,5.177292,0.69418436,GALAXY
7.832508,4.9355083,7.6166844,GALAXY
-0.19748592,4.513834,1.9213482,GALAXY
3.5347674,1.6954391,1.8898236,GALAXY
4.2018003,10.403829,7.610632,QSO
0.26708162,0.70426106,1.0964847,GALAXY
3.0915916,-2.7099915,3.462875,GALAXY
2.9432404,-3.5753343,4.9967833,GALAXY
5.2678256,7.6069946,4.225239,GALAXY
6.7456117,13.747126,9.584885,GALAXY
4.927415,-0.6675887,2.2950027,GALAXY
3.9170644,-2.279842,0.731225,GALAXY
5.89104,3.0251522,0.30634454,GALAXY
8.419997,5.831302,4.1561804,STAR
4.739397,-0.8014386,2.9648035,GALAXY
0.27539253,3.832987,-1.092431,STAR
6.086018,2.8577843,12.316362,STAR
0.264659,4.041899,2.3279016,GALAXY
7.7410846,4.867328,7.078099,QSO
2.770045,7.147371,1.969081,GALAXY
2.6983397,-2.5275388,5.246886,GALAXY
8.519998,2.6375906,8.849216,GALAXY
6.0185537,5.64235,8.47658,GALAXY
7.428811,4.4225345,6.8768644,QSO
6.783959,1.8730699,3.6667461,GALAXY
7.1601214,11.045022,10.397193,GALAXY
3.9028766,10.759321,5.070987,STAR
2.3068101,11.741128,4.7502503,STAR
7.5227795,2.9285543,5.212402,STAR
5.13148,6.4993024,9.281729,STAR
10.139396,6.0422277,0.93148315,GALAXY
3.433272,-2.6379104,2.456417,GALAXY
2.7548823,5.926138,5.514359,QSO
3.704998,4.7533712,3.5611162,GALAXY
3.661681,4.149605,6.3368845,QSO
8.1605835,3.1235662,7.3368316,QSO
7.8234453,10.662058,5.95678,STAR
3.2270036,5.5480695,3.9338486,GALAXY
6.4132123,5.946109,9.182331,QSO
8.700357,5.092031,9.763851,GALAXY
-0.48854002,3.591814,3.0967247,GALAXY
5.1303477,1.6189592,-0.18553409,STAR
3.1470501,-2.01631,0.62738955,GALAXY
9.80725,11.3517065,8.457134,GALAXY
8.356752,3.5467331,7.638033,QSO
7.219968,5.8899255,8.065719,QSO
2.533258,7.0874214,3.221078,QSO
3.891225,-0.69415486,3.237976,GALAXY
3.6792114,9.63826,9.593471,QSO
1.3280857,9.895397,8.485504,STAR
11.310425,4.5456343,1.0115553,GALAXY
5.9984193,7.105726,8.88974,QSO
5.7414412,6.215671,8.291677,QSO
1.5469792,6.5118084,-2.4301293,STAR
8.472554,2.6757684,9.208611,GALAXY
3.0817814,-1.5948496,0.6944922,STAR
9.019356,6.4070997,1.678545,STAR
1.8581847,4.2859535,3.957764,GALAXY
4.1437564,8.805853,9.214186,QSO
4.760126,13.103131,4.811386,QSO
1.6547838,11.388099,8.6497755,STAR
1.1277057,1.3749484,-0.6111048,GALAXY
3.1811025,-0.39072305,9.429066,STAR
6.8859844,0.39732143,5.364748,QSO
8.5936775,1.2680162,7.2719955,QSO
3.156074,13.055977,6.7813034,QSO
6.3634415,7.34864,10.59427,QSO
1.6595705,10.714465,6.4165792,STAR
4.436676,3.2664683,3.320836,GALAXY
0.4889466,4.357219,1.6254784,GALAXY
4.456316,-1.9989634,2.5654104,GALAXY
11.46996,8.214654,4.560579,STAR
7.353246,0.39456332,4.8855457,QSO
7.9639826,0.691609,4.564638,QSO
0.8368116,5.929106,0.9371289,GALAXY
9.548483,3.8009088,9.141753,GALAXY
5.6189284,12.332044,4.165413,QSO
0.308198,3.1561267,2.7675426,GALAXY
4.591576,0.43246186,8.2216,GALAXY
2.5934634,-3.4487834,2.218004,GALAXY
1.6848733,4.542495,5.8472624,GALAXY
4.9977055,7.404425,8.435985,QSO
1.6274836,-2.9923089,4.6019077,GALAXY
7.120477,5.8377843,5.029043,STAR
3.7384634,3.2353785,9.988128,GALAXY
0.43608713,3.2588193,-0.9869743,GALAXY
9.823721,9.302176,8.251955,GALAXY
6.4491253,3.3416514,4.0262284,GALAXY
5.2848263,3.8683503,0.23228423,GALAXY
2.8316393,5.0311675,0.39011997,GALAXY
3.0890267,6.747822,-3.0148892,GALAXY
3.232378,-2.3436985,5.694834,GALAXY
2.2221715,4.938361,-2.953404,STAR
7.771505,6.288479,10.188657,GALAXY
6.451432,0.9446312,3.946796,QSO
6.608018,5.8269963,6.8752294,GALAXY
6.3681345,2.4805136,8.288125,STAR
4.3379164,-2.1095028,5.0216775,GALAXY
3.5761886,6.112017,9.317617,STAR
2.7585173,6.7505198,8.74972,QSO
1.7636585,6.3400846,9.21468,STAR
1.8082578,5.8804154,7.9265933,GALAXY
3.4750993,3.9728496,4.9780827,GALAXY
3.812641,3.086213,5.18807,STAR
4.5496826,4.0898423,6.334954,QSO
4.216559,10.446569,9.026057,QSO
3.5386899,4.412941,3.8645878,STAR
6.9570994,8.190618,1.7365949,GALAXY
1.2802087,-3.1434896,5.7080045,GALAXY
2.546748,5.8603907,5.7318077,GALAXY
2.5404298,6.6893525,4.1283646,QSO
3.48777,1.4798948,9.552812,GALAXY
12.218846,5.032033,2.2520435,GALAXY
5.3656163,1.3439395,4.3131766,GALAXY
5.012655,8.614968,5.09737,GALAXY
5.3816876,0.9826476,4.9193463,GALAXY
2.6222994,1.2762687,3.2606208,QSO
4.2162557,-1.526829,2.9296892,GALAXY
2.8385272,4.913709,6.760654,GALAXY
6.5024276,1.1196477,9.047087,GALAXY
6.591358,13.021146,10.286831,GALAXY
5.4784565,3.995147,-0.02908511,GALAXY
8.804551,1.8831904,5.7961946,QSO
5.4148498,7.404166,10.890303,STAR
0.35216802,-0.169892,2.3479428,GALAXY
8.152714,5.9701295,3.5627756,GALAXY
5.150011,12.616703,3.7871733,QSO
4.3545976,7.9784093,8.959796,QSO
5.154206,1.8439586,-0.54378587,GALAXY
1.6456039,10.348639,9.123217,GALAXY
1.1374193,1.7179894,4.6386814,GALAXY
2.5048008,-2.4514132,6.6190186,GALAXY
4.924315,8.323952,8.651173,QSO
6.802788,1.5941191,4.20776,QSO
11.096336,8.961785,5.4073763,GALAXY
11.516993,6.2422376,-0.20279035,GALAXY
2.9713564,0.3924593,5.3428235,GALAXY
4.378082,3.4885538,7.1656175,GALAXY
2.1696641,7.400181,3.693805,QSO
6.6262574,3.2169263,4.287902,QSO
10.684269,9.878655,6.8947477,GALAXY
1.901521,4.220495,3.757139,GALAXY
2.4766965,5.751257,2.8022158,QSO
9.743457,6.1154647,1.8657113,STAR
7.05276,10.633063,6.1238246,GALAXY
3.9758883,6.9564176,5.4442782,GALAXY
2.4453988,5.4033785,7.3424053,STAR
5.8107586,0.10590717,0.5639202,GALAXY
4.512067,11.0365715,6.6710954,GALAXY
8.560697,1.2476217,5.0304503,QSO
5.5484123,10.616709,5.7783012,STAR
2.3245986,-3.1431658,1.7579633,GALAXY
0.27527788,5.941009,-0.79645455,GALAXY
4.01812,-2.8896148,1.7503841,GALAXY
5.386502,2.8586078,12.414855,STAR
4.150661,-1.0602767,1.4721732,GALAXY
8.062109,7.023837,1.2061042,GALAXY
2.6294136,7.9445643,9.771033,GALAXY
1.6885759,5.3581047,9.002233,STAR
2.444553,8.204967,9.721609,GALAXY
0.25021794,6.3160467,-0.6633616,STAR
0.5580915,4.045139,2.8874407,STAR
7.7797527,6.608442,3.4649992,GALAXY
4.6799984,1.513996,10.295251,GALAXY
10.676959,4.639551,5.3839407,GALAXY
10.9250145,8.578052,6.0368543,GALAXY
6.287092,8.368826,3.2395644,GALAXY
4.848992,9.210931,8.464645,QSO
5.2935534,-0.032812696,-0.660584,GALAXY
2.6829884,4.222914,2.2293518,GALAXY
1.5081351,3.9510639,4.7494583,GALAXY
9.480345,11.423567,9.226424,GALAXY
3.6746848,12.842746,6.9999027,QSO
3.8629308,-0.106754236,8.870537,STAR
4.8929496,9.046858,8.29505,QSO
6.323611,8.816368,2.5986397,GALAXY
11.495461,4.7401276,5.0227566,GALAXY
6.147785,2.5541697,-0.66426736,STAR
3.6368506,6.0623083,9.567929,STAR
8.586396,2.5849094,5.901906,GALAXY
3.6881804,0.82403004,10.967162,STAR
4.217664,-1.0650251,2.9989803,GALAXY
11.785352,4.3267055,2.6842656,GALAXY
1.7674034,3.448472,1.5351166,GALAXY
5.6661024,-0.69954437,0.37264198,GALAXY
5.4665465,6.6128373,6.3070374,GALAXY
5.2634377,7.771156,4.2800946,STAR
11.722282,6.0977755,0.135406,GALAXY
9.090682,4.8574877,4.5107884,GALAXY
3.9921038,-0.7897934,4.573824,GALAXY
5.998414,6.5202036,8.662266,QSO
2.4390397,0.65446633,9.015223,STAR
5.0911245,8.337914,9.131583,STAR
3.253462,12.148526,6.697529,QSO
2.5803115,4.3192916,0.62219226,STAR
5.7541223,14.184938,7.8900084,GALAXY
1.9894003,-0.053961497,7.7859836,GALAXY
7.7106686,11.209451,3.9216206,GALAXY
1.610097,7.0552435,5.068934,GALAXY
3.608151,13.014136,6.72745,QSO
4.394283,12.293297,4.067546,QSO
2.3452473,7.1681643,3.8368232,STAR
3.119806,0.114743955,5.5051575,GALAXY
5.209468,1.817732,-0.6543081,GALAXY
7.163801,9.105275,0.6122926,GALAXY
7.062864,13.8661175,8.932943,GALAXY
8.465422,6.329318,1.8564693,GALAXY
8.514612,12.711793,9.3440075,GALAXY
7.4095917,10.764625,6.0704465,STAR
6.605943,13.686044,9.695497,GALAXY
2.1485507,11.192146,5.3951077,STAR
3.9342844,-2.5844247,4.041379,GALAXY
9.738621,4.2547874,7.6606054,GALAXY
5.1946554,1.8671596,-0.81909,STAR
3.0438745,12.891404,6.9018574,QSO
1.5318155,11.669467,7.9512568,STAR
5.4534698,5.414961,9.240757,QSO
5.8676233,1.616326,11.915029,GALAXY
0.6201497,-2.364765,5.5969048,GALAXY
1.8173712,-3.048072,6.099033,GALAXY
5.1119595,3.0578074,3.509553,QSO
8.095168,4.3198,10.061131,STAR
3.5285606,5.74932,0.9979869,GALAXY
0.8867597,0.5638107,6.821456,STAR
2.7320757,1.4885188,2.5848958,GALAXY
7.276249,8.9549885,0.6911281,GALAXY
4.6919127,7.5435643,4.695028,GALAXY
1.2645807,2.1483543,4.1240053,GALAXY
2.6327667,6.106296,5.5738263,GALAXY
4.091388,-0.89813733,6.5125833,STAR
0.929863,-0.47341835,6.000174,STAR
1.1126868,4.356626,5.83972,GALAXY
3.199428,6.7601976,-3.219428,GALAXY
5.3240657,8.057105,8.028056,QSO
6.2733426,2.0119138,9.4443035,GALAXY
4.05655,-0.0005886655,10.858883,STAR
11.651885,7.448331,0.59714496,GALAXY
6.102837,3.7556775,4.885646,GALAXY
5.8900447,3.6196263,7.871196,GALAXY
3.1547906,0.21256894,4.0136313,GALAXY
1.8061599,8.333238,8.441251,GALAXY
6.996871,10.709379,6.057431,STAR
3.312933,5.5649433,0.740757,GALAXY
5.40084,1.5310258,4.0354133,STAR
10.235906,10.643966,8.074837,GALAXY
3.2648125,6.4910536,5.373912,GALAXY
6.1207566,0.9936482,4.752031,QSO
10.160204,4.697835,3.5909915,GALAXY
8.199819,2.737272,8.11581,QSO
4.8209195,9.306864,8.282244,QSO
2.5537624,2.834777,5.7093415,GALAXY
4.765779,7.428091,5.8555875,GALAXY
3.00486,11.126022,7.4600253,QSO
8.115973,10.26777,4.7934337,GALAXY
0.24976946,6.3238773,-0.62829965,STAR
5.05593,1.9332165,12.171853,GALAXY
8.37832,3.7267349,6.8709807,QSO
4.7891235,-1.8793304,0.43417326,GALAXY
7.742075,11.131306,4.2476344,QSO
2.1073194,1.7710558,5.9880733,GALAXY
5.2072897,11.405977,4.196787,GALAXY
2.7983513,4.99148,6.7409635,STAR
7.8280387,3.914666,6.2658224,GALAXY
4.0423555,13.132543,5.9914894,QSO
3.152547,0.027946679,9.268516,GALAXY
10.842513,5.6141925,1.4906476,STAR
4.5172453,13.258353,4.8450665,QSO
8.506315,5.39848,9.784316,GALAXY
3.4452028,6.4082313,5.2062507,GALAXY
6.9069743,4.5159593,7.125391,GALAXY
4.7658706,8.952321,-1.8708974,GALAXY
1.9320621,-0.57283914,6.2232985,GALAXY
0.7432158,-0.24383472,2.392867,GALAXY
2.8875737,-3.5678732,5.3163886,GALAXY
11.448608,5.0467896,3.1389527,GALAXY
5.0589256,6.0884743,5.328141,GALAXY
4.181005,8.201637,-2.770165,GALAXY
2.3365743,3.2670562,5.4083996,STAR
1.3279307,-3.1832874,4.092847,GALAXY
6.004959,1.9965326,12.262244,STAR
5.510397,7.7718706,10.948058,GALAXY
5.3069963,3.2171936,0.66752344,GALAXY
5.5103946,3.987195,3.8348112,GALAXY
3.570098,6.9544687,1.8691994,STAR
4.4474387,2.674537,10.43602,GALAXY
1.6446568,5.1510634,8.86895,QSO
1.2940437,3.7688186,1.5507271,GALAXY
1.3967246,6.548627,5.97853,STAR
5.339929,5.822392,5.2672896,GALAXY
1.9422913,6.1896544,1.7669523,GALAXY
3.682025,7.0265527,9.141744,GALAXY
5.764298,12.160137,3.780008,QSO
6.3945704,3.4364324,4.8952756,GALAXY
11.707654,4.866992,5.1832457,GALAXY
3.9046106,11.01637,7.553575,QSO
7.3409,0.24907796,5.53743,QSO
2.1802495,12.041292,7.141101,STAR
3.267116,-0.14401712,5.0675015,GALAXY
0.7969117,5.0095973,1.0011674,GALAXY
4.548188,9.458059,8.328673,QSO
4.2524285,0.57997787,-0.51637256,GALAXY
8.007967,3.0140214,5.4936395,QSO
5.462359,0.8472333,1.0531367,GALAXY
-0.30189824,4.797768,1.5845969,GALAXY
8.140069,9.55727,6.737561,STAR
3.286996,-0.6415538,9.14263,GALAXY
0.5276603,4.652455,4.8537645,GALAXY
6.93864,6.1272526,7.962917,QSO
9.0075245,12.179337,9.311453,GALAXY
5.3574734,11.541908,4.8644423,GALAXY
5.834,3.3940449,8.733024,STAR
2.3555737,1.9212723,9.720701,GALAXY
4.861668,-1.2263147,2.5334516,GALAXY
4.0477,3.399094,4.9507127,QSO
2.3504088,3.669852,9.32319,STAR
5.8687687,1.4896075,-0.75824153,GALAXY
4.7257366,4.7265944,0.38301462,GALAXY
2.927039,-3.6184065,2.3632967,GALAXY
0.25558057,3.809729,4.817056,QSO
6.442782,8.723379,2.05294,GALAXY
5.124739,-1.1924094,0.5253784,GALAXY
3.4404724,5.8677773,5.1630692,STAR
1.802351,10.768469,8.425298,STAR
6.9975605,9.166211,0.75517267,GALAXY
10.677215,9.558308,5.372679,GALAXY
7.321166,12.611302,10.332313,GALAXY
8.537783,3.6027775,9.989173,GALAXY
5.426987,5.1782384,8.402435,QSO
1.6499326,-1.4038873,7.2184763,GALAXY
3.448661,-0.07752685,5.880542,GALAXY
1.5130593,6.4510407,0.9574733,GALAXY
8.091026,0.84820175,6.1987724,QSO
4.053082,6.715658,11.318911,STAR
4.1292677,-1.668314,3.8047395,GALAXY
6.2359753,6.9083805,8.0808115,QSO
6.2119737,10.536921,3.0391095,GALAXY
1.5049937,11.755605,7.300739,STAR
1.8108761,6.804452,9.251236,STAR
-0.33615074,4.277186,3.9618833,GALAXY
3.1588979,3.063893,11.019484,GALAXY
4.624992,2.2051246,0.6522636,QSO
5.2385025,1.4327514,5.755375,GALAXY
3.433843,8.746855,8.620671,QSO
11.474236,4.452286,5.263079,GALAXY
8.661831,5.5258207,4.777121,STAR
7.4768724,0.31959125,4.8788514,QSO
1.1310414,-2.411486,4.1122255,GALAXY
6.4993973,11.994885,3.9476984,QSO
7.048058,9.227671,10.495392,STAR
4.099642,8.05102,8.706154,QSO
8.330529,12.889237,9.174843,GALAXY
3.9397154,2.873468,4.2206626,QSO
8.11974,9.013811,0.31988585,GALAXY
3.8098016,-3.3704822,2.0417538,GALAXY
4.93438,4.279421,8.137552,GALAXY
5.087105,1.3174757,9.064266,GALAXY
4.934058,0.4104155,-0.81048346,GALAXY
-0.16418839,4.249947,2.9136803,GALAXY
2.4405046,8.862339,10.133054,GALAXY
3.337435,0.16646859,6.036988,GALAXY
7.3909526,4.0470805,10.2812605,GALAXY
8.467988,7.531234,0.52952933,GALAXY
1.6080846,6.975152,-2.1733925,STAR
10.663428,4.4659543,4.3448563,GALAXY
10.202068,4.402272,2.140134,GALAXY
9.633929,11.602481,8.348971,GALAXY
5.4779263,3.7463295,3.5712488,GALAXY
3.5149825,4.5891685,4.5747437,GALAXY
6.6120324,3.689276,10.655923,GALAXY
3.9336007,4.8594975,4.5276885,STAR
8.472213,1.7761275,6.8380795,QSO
2.892919,-1.756032,1.1095307,STAR
3.1821408,6.067338,0.5747199,GALAXY
7.3090262,12.05794,4.238689,QSO
-0.087034695,3.0538003,4.8605404,GALAXY
3.6957173,7.759474,9.505929,QSO
8.23073,8.77974,0.97275096,GALAXY
2.918515,11.971819,8.798246,GALAXY
3.814371,11.603529,7.1326613,QSO
5.9105635,10.431612,6.1521597,GALAXY
4.493543,-2.1364343,2.0570228,GALAXY
2.7905164,7.0949755,-2.9512675,GALAXY
7.9092994,8.831723,9.782947,GALAXY
7.603739,13.45808,8.655384,GALAXY
5.281496,4.579913,-0.03379474,GALAXY
6.225746,6.8085294,8.723821,QSO
7.671317,7.732511,0.9150401,GALAXY
2.676509,10.627002,5.7186604,STAR
6.795232,2.6965973,4.0878296,GALAXY
0.8818097,7.093009,-0.884725,STAR
6.849971,0.6710991,4.092777,QSO
2.0772595,6.5438366,1.0170908,GALAXY
2.4472551,-2.9966817,2.9881456,GALAXY
1.9852288,6.403481,1.4440082,GALAXY
3.7581804,-1.698955,6.982814,GALAXY
6.357019,2.7533762,11.924963,STAR
3.2039697,0.085269615,4.025948,GALAXY
1.731408,2.5903125,4.4675517,STAR
6.488419,5.2681565,8.384176,QSO
6.822433,3.272835,8.708884,QSO
6.736781,11.702074,4.91704,STAR
1.5660579,10.639889,8.596774,STAR
4.7524667,-2.0962338,2.8932827,GALAXY
7.786444,5.4656196,4.7986383,GALAXY
5.7062726,3.3570437,4.4486885,GALAXY
6.684851,6.5757117,10.662569,STAR
4.8199205,5.605074,0.60838753,GALAXY
5.9688396,1.503378,-0.13338709,GALAXY
1.379127,4.234206,3.6318278,GALAXY
3.7187703,3.2632349,4.9947863,STAR
8.978315,1.1611998,6.095087,QSO
4.834227,0.5656201,9.804439,GALAXY
2.1019156,5.274384,5.972822,GALAXY
7.7402153,5.167325,5.0583124,GALAXY
7.8995714,10.968468,4.6357713,QSO
