component 1,component 2,class
4.2929235,-3.46149,GALAXY
5.9202595,-2.3007164,STAR
-0.78202164,2.688096,GALAXY
-3.3796313,4.4550915,GALAXY
7.665311,-2.37882,GALAXY
13.09588,4.0733128,GALAXY
-4.7559366,1.019173,GALAXY
9.31655,4.988367,GALAXY
4.43404,2.8739574,GALAXY
16.467424,11.33502,STAR
9.619708,1.2074494,STAR
-4.0852146,7.8533516,GALAXY
2.8470986,6.056322,GALAXY
0.62786746,15.4360695,GALAXY
0.40816912,9.097571,GALAXY
-3.4793088,9.03583,STAR
11.413262,-1.7678864,STAR
8.109424,0.028074967,GALAXY
7.1292434,-2.2240803,GALAXY
3.521627,3.029781,GALAXY
1.8014569,13.248774,GALAXY
-2.2883952,5.639225,GALAXY
11.538607,6.514293,STAR
1.8595287,12.442365,GALAXY
-2.0700793,11.619488,GALAXY
10.814956,-0.51039124,STAR
8.646399,6.142293,QSO
11.039895,6.851984,QSO
10.0115185,5.3788843,GALAXY
-3.3109066,9.986523,GALAXY
8.49772,9.337946,GALAXY
-7.4640512,1.6617185,STAR
6.4544916,1.5865806,STAR
9.848172,4.9317503,GALAXY
11.308637,-0.810088,STAR
6.3623066,-0.26131684,GALAXY
3.4232497,5.503733,GALAXY
-1.0211924,9.09056,GALAXY
10.268311,-4.0748773,GALAXY
0.22272931,-5.0638175,QSO
8.264522,9.409258,GALAXY
6.4272847,6.9165425,GALAXY
-3.2610168,5.328136,GALAXY
1.149328,13.454791,GALAXY
9.196716,-1.5072943,GALAXY
1.9373261,6.686046,GALAXY
-0.98218876,-1.7831203,GALAXY
12.659842,4.548667,GALAXY
2.1159408,2.6988554,GALAXY
-1.7394757,7.208351,GALAXY
0.34262946,9.840797,GALAXY
3.8926013,5.6500144,GALAXY
0.7440707,-4.6260395,QSO
3.299029,-4.5994763,GALAXY
14.65256,1.2103251,GALAXY
-5.003292,-1.694089,GALAXY
-0.08597224,-2.5021646,GALAXY
0.23363055,10.217985,STAR
6.8478413,-2.0600061,GALAXY
-7.7979765,3.2956877,STAR
-1.5599028,-1.3822126,GALAXY
0.25963712,4.7726836,GALAXY
2.8701994,12.429786,GALAXY
9.461215,8.547892,QSO
0.16203198,9.947236,GALAXY
-2.0173197,9.827992,GALAXY
9.241355,12.31799,QSO
14.45511,0.90181535,STAR
0.904228,-3.8693311,GALAXY
8.912349,3.189483,QSO
9.000416,4.2937365,QSO
-0.37511712,9.381312,GALAXY
13.884787,10.672815,QSO
1.1524135,-3.658709,QSO
-2.535874,-3.2190523,GALAXY
1.1367041,7.966508,GALAXY
2.9767878,14.832925,GALAXY
6.574926,-4.333392,GALAXY
-0.1854976,11.3896055,GALAXY
3.1795838,4.226239,STAR
9.620395,6.6173015,GALAXY
0.82293016,0.88861233,GALAXY
-1.7492174,5.862155,GALAXY
-4.671498,1.6730748,GALAXY
8.4670315,9.723318,GALAXY
9.134981,3.9014904,QSO
16.360485,1.8790154,GALAXY
4.5679903,0.92231745,GALAXY
1.4762152,12.740911,QSO
8.451761,-3.7962542,GALAXY
11.671812,12.3060465,QSO
5.732584,-3.5578191,STAR
5.178592,-1.301692,GALAXY
13.572933,11.21155,QSO
7.6689687,14.974219,QSO
0.73099196,3.573017,STAR
-3.1103637,1.0755556,GALAXY
10.948966,13.973632,STAR
4.605832,-4.595067,GALAXY
-3.1979146,2.5332162,GALAXY
-6.7238107,6.371375,STAR
11.442959,0.8089742,STAR
6.700125,4.3909764,GALAXY
11.715735,1.7104,STAR
-7.0852206e-05,-0.7665436,GALAXY
5.4536557,-0.4645845,GALAXY
9.61691,6.5309353,QSO
5.925188,7.4182744,GALAXY
13.931336,2.1544793,GALAXY
1.8545684,11.946808,GALAXY
12.397071,1.3995676,GALAXY
13.723268,8.987779,QSO
13.874926,9.991479,QSO
6.042158,-3.6598825,STAR
-2.9457319,1.7004142,GALAXY
-6.644224,0.24473062,STAR
2.5416381,3.737332,GALAXY
2.3861673,-1.0544338,GALAXY
9.145219,5.6813745,QSO
-1.6833597,-2.6175594,STAR
9.89377,1.252236,STAR
-3.2288392,11.714589,GALAXY
3.6703863,13.250784,STAR
7.7805605,8.039372,STAR
-1.6156081,8.842928,GALAXY
11.742772,14.2215,STAR
0.16390468,5.6677294,STAR
-3.9450111,1.9904101,GALAXY
0.22440013,6.658229,STAR
-2.2138596,3.205716,GALAXY
8.5934725,-0.9511343,GALAXY
4.5080814,6.9834404,GALAXY
8.719697,14.874639,QSO
1.00002,-0.5012578,GALAXY
0.5191859,2.203617,GALAXY
12.111325,3.2144735,GALAXY
-3.6386657,-2.313007,STAR
-0.11576467,11.087693,GALAXY
14.694044,5.600262,GALAXY
-2.3943214,5.6517825,GALAXY
2.2869887,-2.6595213,QSO
3.7300348,6.7660832,STAR
10.563701,5.8406353,GALAXY
3.830096,6.0333343,GALAXY
-2.1117,8.997749,GALAXY
9.927379,15.865793,GALAXY
-1.9576013,4.9518895,GALAXY
-4.721297,5.9166937,STAR
2.2898102,9.168027,GALAXY
-4.869516,3.3257253,GALAXY
4.291052,-5.002904,GALAXY
-3.9389155,8.225997,GALAXY
1.3627075,3.0615003,GALAXY
4.9812264,4.0163517,GALAXY
10.645946,7.418471,GALAXY
13.207106,10.6257,QSO
13.899838,-0.3374276,GALAXY
3.0128117,6.775923,GALAXY
0.19475538,-4.9198217,GALAXY
9.88225,5.245741,QSO
12.218163,14.364078,QSO
11.272503,3.2448025,STAR
6.081207,4.8606944,GALAXY
12.987586,10.948368,QSO
5.8720984,-2.212873,STAR
9.531991,4.936037,GALAXY
-0.64947784,5.471791,GALAXY
8.922135,15.328996,STAR
3.1425054,1.8867595,GALAXY
3.4705217,14.045354,GALAXY
8.318812,-1.5780184,GALAXY
-0.09436279,6.333827,GALAXY
6.929078,14.050439,STAR
-1.0882543,-2.0280244,GALAXY
12.1887045,0.16919476,QSO
-2.840122,10.758488,STAR
-0.23032184,3.7729375,GALAXY
6.6128464,-0.36504698,STAR
7.616075,7.668251,STAR
2.6176815,15.199732,GALAXY
1.5800277,2.821459,GALAXY
0.020720802,-1.3276075,GALAXY
-4.6395884,1.8476571,GALAXY
-1.1064358,10.531577,STAR
12.933074,4.4230156,GALAXY
2.3008351,-2.9644718,QSO
8.579051,3.7614026,QSO
10.170833,-5.0533166,GALAXY
4.771624,4.317761,GALAXY
11.228261,11.968316,QSO
3.5060706,8.739132,GALAXY
5.9234123,-1.9261944,STAR
-3.1926494,8.99303,GALAXY
-0.05578387,12.1499195,STAR
4.4944825,6.5211987,GALAXY
8.088449,13.743532,QSO
10.735341,3.8181949,QSO
3.2266016,15.2286625,GALAXY
1.5988834,5.330344,GALAXY
8.06742,-6.1121426,GALAXY
9.926425,13.036827,QSO
-1.8170104,8.565111,GALAXY
2.804171,2.571107,GALAXY
16.470083,1.3111349,GALAXY
-5.2890534,1.5960746,GALAXY
8.513463,4.314873,QSO
-0.18169306,9.244165,GALAXY
2.3268795,-2.0260398,GALAXY
9.07215,7.3109326,QSO
0.0486432,-3.2263756,GALAXY
-1.3892506,9.595164,GALAXY
11.715781,8.204261,QSO
3.363099,7.700362,GALAXY
-3.5287364,4.835495,GALAXY
10.164396,12.522971,QSO
3.6181064,12.846183,GALAXY
-0.31724995,12.873382,GALAXY
-5.0213976,1.1502327,GALAXY
-2.130943,-2.928869,STAR
2.9568396,6.7213063,STAR
-5.3700476,3.5465596,GALAXY
14.118242,0.79145896,GALAXY
1.657296,-2.5096197,QSO
0.16916423,9.156973,STAR
2.637768,1.9999648,GALAXY
2.2946894,6.881097,GALAXY
-0.5733492,4.16702,STAR
13.638078,9.041713,QSO
1.3901231,-3.5027509,QSO
1.0634553,-3.272184,QSO
1.1679804,8.0491085,GALAXY
8.913341,9.535216,QSO
0.544694,8.892263,GALAXY
5.911755,2.6683297,GALAXY
4.811111,1.255165,GALAXY
9.971495,9.562222,QSO
3.181857,14.39851,GALAXY
-2.65333,3.8593884,GALAXY
8.303639,9.290091,QSO
10.22417,10.263132,QSO
3.3941386,15.586334,STAR
-2.688677,3.8530345,GALAXY
10.474951,2.6367755,QSO
8.202363,-6.579372,GALAXY
0.78603745,1.0229831,GALAXY
2.3084521,-4.602395,GALAXY
13.455399,4.194695,QSO
11.629995,8.575306,GALAXY
-1.8175029,13.02257,GALAXY
9.730586,9.635873,QSO
9.2611475,-6.341429,GALAXY
8.084237,7.7404747,QSO
4.342484,7.4188585,GALAXY
-0.1255004,11.124116,GALAXY
1.1036083,12.667426,GALAXY
-1.9098339,12.957756,GALAXY
14.908587,5.264129,QSO
9.911256,-0.13061209,STAR
-5.184107,-0.8914815,STAR
8.510934,-6.115843,GALAXY
13.071186,8.743028,GALAXY
1.127788,-2.1617904,STAR
7.4652095,0.81804174,STAR
6.339475,-1.2183247,GALAXY
14.030953,1.2620778,GALAXY
-0.46167734,6.472483,GALAXY
8.908578,4.4650736,QSO
3.2004476,14.216112,GALAXY
0.21145056,-2.8103254,STAR
16.069586,1.5992812,GALAXY
-2.9376187,2.6758091,GALAXY
-1.5001694,-1.2878097,GALAXY
9.922925,1.2256631,STAR
10.2178545,8.992296,QSO
1.8505669,-1.0878894,GALAXY
9.731258,3.6546168,QSO
13.266898,-0.6611236,STAR
8.335606,-5.7702913,GALAXY
9.086409,1.0909442,GALAXY
5.2878146,0.19830248,GALAXY
9.49914,6.7573566,GALAXY
8.666235,13.660183,QSO
2.9287436,10.5570345,GALAXY
8.08872,4.399969,STAR
-5.064427,3.9776094,STAR
7.903874,13.237084,QSO
-0.20926164,11.614294,GALAXY
-2.928781,1.7849128,GALAXY
1.7626634,9.91987,GALAXY
13.775637,-0.9630477,STAR
2.7166638,13.787434,GALAXY
5.4429574,-1.8615004,GALAXY
-3.90997,-2.763575,STAR
3.4080431,2.1890986,STAR
-7.413051,4.9765887,GALAXY
8.278845,6.707018,QSO
-5.7977047,2.500918,GALAXY
-1.6198636,-2.5296485,GALAXY
11.460573,11.315296,QSO
-4.3559885,1.7423126,GALAXY
-3.264275,2.5935447,STAR
5.766731,-4.732896,GALAXY
1.180124,10.977676,GALAXY
-6.3693433,0.008497689,STAR
4.5247927,10.029884,GALAXY
6.7743826,-0.85850084,STAR
-2.3872805,9.811547,GALAXY
10.91452,3.620917,QSO
8.759816,6.1336155,GALAXY
10.055863,2.9188218,QSO
10.326364,15.633421,STAR
8.6557255,4.827676,QSO
-7.516023,5.670946,STAR
5.860571,-2.857344,GALAXY
1.2522957,12.465713,GALAXY
-7.5559683,1.80971,STAR
5.888195,0.0011310262,GALAXY
8.403608,4.625125,QSO
10.924917,14.915015,STAR
9.647591,13.969491,STAR
8.3090925,7.0138326,STAR
2.2383337,8.761968,GALAXY
6.468054,1.7655928,GALAXY
1.6839504,0.55978054,GALAXY
9.892042,0.56671447,STAR
0.9274677,-0.3989009,GALAXY
6.687429,-2.5504916,GALAXY
2.1891396,0.28480235,GALAXY
14.396787,10.085569,QSO
-2.7509859,5.088189,GALAXY
-2.6694586,11.882116,GALAXY
13.547148,13.137394,STAR
7.931566,-3.716772,GALAXY
8.4409075,4.978683,QSO
13.211422,-0.85082597,STAR
6.6638503,5.0877166,GALAXY
13.861239,-1.1863694,QSO
10.722737,13.700987,GALAXY
7.6882043,8.142325,QSO
9.0608425,-6.314456,GALAXY
10.369879,1.4672403,STAR
-2.1142502,3.8637285,QSO
12.033181,14.650891,STAR
-1.6978638,3.9000144,GALAXY
0.8085548,10.4812355,GALAXY
-7.3418546,1.7410353,STAR
11.202765,2.9432945,QSO
8.694836,1.9025407,STAR
-2.4463642,1.789011,GALAXY
3.710457,9.362324,GALAXY
-0.2424265,11.497104,GALAXY
4.015873,-3.6657856,GALAXY
7.7050943,-2.4839108,GALAXY
-0.59764904,4.1651697,GALAXY
-3.6657207,3.3328211,GALAXY
14.255484,2.359872,GALAXY
-2.0402763,2.0533004,GALAXY
1.7612909,6.807991,GALAXY
10.032904,2.0688858,STAR
0.20379356,9.232366,STAR
-1.6955415,3.0398664,STAR
13.322448,13.083598,STAR
6.1251297,6.123526,GALAXY
11.649327,9.045864,QSO
-1.7365044,5.844908,GALAXY
1.3140018,15.590546,GALAXY
3.7162018,-3.8582375,GALAXY
12.351509,0.66277874,STAR
7.576168,0.26659217,GALAXY
0.7035553,4.8414383,GALAXY
13.752529,0.9375627,STAR
10.800854,4.45854,GALAXY
9.559383,6.572356,STAR
9.616964,10.113658,QSO
2.5281074,5.567719,STAR
-1.2112362,12.462949,STAR
2.535286,10.69365,GALAXY
1.811603,12.93972,GALAXY
5.344461,-4.7068295,GALAXY
7.7106676,-2.7976897,GALAXY
0.22643878,4.350614,GALAXY
11.823523,0.18038924,STAR
-1.3891914,-3.193643,GALAXY
3.1727962,13.183901,GALAXY
0.084548146,0.8292757,GALAXY
3.0265195,8.417436,STAR
13.364356,13.077051,STAR
0.070987254,-5.023527,QSO
13.29459,11.624855,GALAXY
5.836482,-4.333949,GALAXY
7.3185515,-3.1825883,GALAXY
7.6242237,6.804424,STAR
14.037401,9.449823,QSO
3.3685389,0.97629154,GALAXY
2.3759072,0.13551472,GALAXY
3.8195164,2.0762253,GALAXY
-0.64573795,5.3818893,GALAXY
4.222132,-3.33551,STAR
4.3398266,-4.3296623,STAR
10.794146,12.285641,STAR
5.879069,-4.3820934,STAR
-0.9877973,2.117961,GALAXY
10.506289,6.913855,GALAXY
1.959213,5.842298,GALAXY
2.4373393,-2.8029225,GALAXY
4.9733067,6.1426363,GALAXY
0.008535191,0.43952528,GALAXY
-7.2268963,5.795529,GALAXY
0.6860268,5.171378,GALAXY
3.1259503,-4.3375697,GALAXY
8.348847,7.8249335,QSO
4.5872073,6.8423247,GALAXY
-5.438348,4.64645,GALAXY
14.118488,1.7226588,GALAXY
8.341888,14.962908,STAR
5.675151,-3.5449045,STAR
0.056952488,7.9374685,GALAXY
0.43966937,-2.7535477,GALAXY
13.890223,-0.38130453,GALAXY
7.0675454,1.8634381,STAR
-8.179849,3.3648374,STAR
8.266573,5.690809,QSO
3.6849148,13.261758,GALAXY
0.51435083,-2.1194894,GALAXY
0.5232403,5.249926,STAR
12.101267,-0.57979923,QSO
10.727063,4.337556,QSO
1.7297292,-2.5086613,QSO
-1.2004395,4.120895,STAR
14.594463,0.27494696,GALAXY
-0.54063016,1.7881966,STAR
10.765877,-1.5003978,QSO
8.705021,-6.2095942,GALAXY
8.528593,-6.5838165,GALAXY
13.180385,8.524081,QSO
11.259943,7.502235,GALAXY
5.448795,-2.3524964,STAR
3.9830565,7.8174224,GALAXY
5.309132,2.9155555,GALAXY
6.2834897,0.43558207,GALAXY
0.8326927,6.4526505,GALAXY
-3.480066,4.8905253,GALAXY
10.907051,0.87280893,QSO
-3.11712,6.00444,STAR
9.593305,5.1520824,GALAXY
6.357656,6.8123193,GALAXY
9.495369,4.2585735,QSO
10.2933655,13.480271,STAR
2.3830848,5.825905,GALAXY
10.766422,4.3821898,GALAXY
13.480092,4.097116,GALAXY
-0.8288145,2.417297,GALAXY
11.440147,2.0636716,QSO
9.110263,-3.920138,GALAXY
12.201566,3.7401161,QSO
0.08140597,5.8913255,GALAXY
9.215556,1.025508,QSO
5.8214016,-5.9501677,GALAXY
11.347683,12.271613,QSO
-3.1282797,8.339726,STAR
2.4478977,3.5366952,GALAXY
3.7349343,5.448976,GALAXY
7.266478,6.69955,STAR
10.50742,-4.486879,GALAXY
4.1150594,7.750116,GALAXY
-2.1830518,4.834093,STAR
-0.6853669,-3.9621403,STAR
-5.5421014,2.6306827,GALAXY
10.86799,-0.464099,GALAXY
-0.25319695,2.3591146,GALAXY
-1.2734021,10.90549,STAR
11.117407,1.9669341,GALAXY
8.768333,6.839822,GALAXY
-0.74363595,12.564851,GALAXY
-0.14098452,9.477785,GALAXY
14.023171,11.748016,QSO
-2.2034538,3.8085928,GALAXY
8.91137,13.599594,GALAXY
2.0679016,-3.513553,GALAXY
10.933849,6.0571365,GALAXY
0.7414965,3.9261034,GALAXY
12.362749,9.576268,STAR
13.085243,-1.793383,STAR
-1.3442413,7.3475165,GALAXY
13.300277,13.26186,STAR
9.945424,9.139678,QSO
1.5704015,12.184959,GALAXY
13.738401,0.85649633,STAR
6.2080326,6.691867,GALAXY
2.382881,5.542134,GALAXY
2.9826708,10.206294,GALAXY
8.727063,13.623146,QSO
9.164657,-6.4517694,GALAXY
11.467284,3.0074937,GALAXY
13.663108,5.291422,GALAXY
4.9524417,7.1730523,STAR
4.169538,5.486818,GALAXY
11.657022,2.819651,QSO
11.306545,7.5082355,GALAXY
3.65281,6.549205,GALAXY
3.644633,14.8343525,GALAXY
2.8183517,2.8467102,STAR
11.119415,10.494896,STAR
7.8003297,8.735689,QSO
13.519513,12.48012,STAR
6.515231,5.5898933,GALAXY
2.1961656,4.7769046,GALAXY
1.395858,-2.9609916,GALAXY
4.2982125,4.1875362,GALAXY
7.818232,-3.7998981,GALAXY
-0.34426382,9.134224,GALAXY
4.5501475,1.8893678,GALAXY
0.84035164,2.8749356,GALAXY
9.079374,12.380342,QSO
14.709547,5.0636535,QSO
7.1987033,0.29163566,STAR
5.1704035,-1.6287076,GALAXY
-0.45457086,6.141641,STAR
-3.8195343,0.9275751,GALAXY
4.100893,4.697078,GALAXY
-2.0341578,12.757887,GALAXY
7.1045074,-3.607572,GALAXY
13.487207,2.659135,QSO
0.3893686,-2.7453887,STAR
9.334778,15.180428,GALAXY
4.158161,-0.731425,GALAXY
-0.62744766,2.6755965,GALAXY
-3.5062726,10.697428,GALAXY
6.2001634,4.6572146,QSO
12.4936,13.425585,STAR
11.73469,12.984955,STAR
10.737519,9.744007,QSO
9.168043,1.0456623,STAR
13.882695,3.6062315,GALAXY
0.99766445,10.906515,STAR
13.235469,0.7459671,STAR
2.3939726,13.65475,GALAXY
-1.0352437,13.23486,GALAXY
4.251168,13.119361,GALAXY
13.365781,-0.9717874,QSO
0.1566628,-2.0611937,GALAXY
13.223421,2.222175,GALAXY
3.1638992,9.974403,GALAXY
2.7271845,13.664672,GALAXY
-2.2254238,7.755657,GALAXY
3.7445843,10.148598,STAR
9.348499,2.583244,QSO
0.029829748,4.7758136,GALAXY
2.0435987,2.154233,GALAXY
3.9589255,5.8482394,GALAXY
-5.9518266,4.201743,GALAXY
0.94817555,11.709047,STAR
13.36976,6.050438,GALAXY
8.661985,-4.049386,GALAXY
12.853947,4.3987174,GALAXY
0.6695633,2.571977,GALAXY
13.416828,11.658106,QSO
13.963749,11.703038,STAR
-4.9818225,5.2590523,GALAXY
-1.0674356,6.272896,GALAXY
7.49285,8.209503,STAR
-4.9265275,4.5656323,GALAXY
9.417668,-5.901529,GALAXY
8.09356,3.7225602,QSO
10.555467,16.066696,STAR
0.7542622,-4.1523495,QSO
11.786682,2.229706,QSO
16.25611,11.687914,STAR
1.92902,3.1998534,GALAXY
9.475996,2.7336497,QSO
8.407945,3.5525253,QSO
7.435524,-0.3027339,STAR
4.073385,6.319332,GALAXY
15.93543,1.7264178,GALAXY
-3.4631102,5.601062,GALAXY
-5.54907,3.675154,GALAXY
3.404787,1.4289421,GALAXY
12.062181,1.1992038,QSO
-1.7017177,7.5734615,GALAXY
-2.777755,1.9124918,STAR
13.308244,5.9698954,STAR
5.8059,7.1961923,GALAXY
-0.40023115,14.707375,GALAXY
2.2298841,-1.031206,STAR
11.645593,11.621246,QSO
-1.0384831,-1.7344824,GALAXY
12.021482,3.3651469,GALAXY
15.272291,1.6493292,GALAXY
-3.3951075,3.9310932,GALAXY
-0.70107424,3.9436045,GALAXY
9.210465,9.67866,STAR
-1.112478,2.5139012,GALAXY
-1.6266913,3.9838214,GALAXY
-0.98081654,-4.018397,QSO
-0.32454515,14.002373,GALAXY
-5.6007876,3.702124,GALAXY
3.850175,-3.665596,GALAXY
-4.381604,3.354379,GALAXY
-0.91218615,-4.375746,STAR
2.3036158,14.9007015,STAR
-4.041966,3.340659,GALAXY
0.56606567,3.8578696,GALAXY
10.678028,1.3102705,STAR
5.432411,6.8335414,STAR
9.893705,13.113473,QSO
10.6079235,-4.057651,GALAXY
6.717895,3.595898,GALAXY
4.203834,2.7690842,GALAXY
11.410903,5.1579847,GALAXY
1.2987581,5.834087,GALAXY
-4.59875,-2.1701143,STAR
-3.586681,5.555993,GALAXY
10.778599,5.4723673,GALAXY
-0.74301845,4.6103683,GALAXY
10.606778,2.60663,QSO
9.366482,2.7033718,STAR
0.011587821,4.6061854,GALAXY
-5.5335345,2.4429753,GALAXY
13.507083,3.002863,QSO
9.210395,7.668972,QSO
4.3785567,-3.1508288,GALAXY
10.9288845,4.7987175,GALAXY
-3.0146713,5.5026875,GALAXY
11.57533,3.3644547,QSO
5.7456746,15.046493,STAR
12.3396225,1.0443895,STAR
9.631382,8.664815,QSO
7.043548,-0.011747298,STAR
4.027545,5.5582857,GALAXY
-2.9185538,11.437165,GALAXY
11.297955,9.47312,GALAXY
6.5910416,2.4368918,STAR
9.804411,12.05937,QSO
-1.7817225,7.4202995,GALAXY
6.4052057,6.4018292,GALAXY
9.406263,5.3984694,GALAXY
-4.437586,3.7734864,STAR
8.961082,15.257734,STAR
9.291884,9.215283,STAR
2.0672903,-0.16839598,QSO
7.7734847,-3.7433333,GALAXY
10.059503,0.06292394,STAR
5.479524,-4.7030845,STAR
2.554938,12.584955,STAR
4.3167686,-0.44864476,GALAXY
13.168627,0.2677812,QSO
-5.954577,4.139659,GALAXY
8.510774,5.7728586,QSO
6.511086,-3.0011814,GALAXY
4.011672,1.7834793,GALAXY
-3.4386551,1.5015686,GALAXY
8.883214,4.5292716,QSO
2.218124,16.037415,STAR
4.9131174,6.3164945,GALAXY
-0.7344397,6.17638,GALAXY
-2.4642391,9.969092,GALAXY
2.2816608,-2.6225774,QSO
2.3607762,10.538469,GALAXY
-2.0346413,6.3647747,GALAXY
7.5317893,-2.717991,GALAXY
11.933675,10.665506,STAR
10.757181,1.7066694,STAR
7.0458694,-2.5579908,GALAXY
0.019209685,0.9619401,GALAXY
8.142916,-1.0577551,GALAXY
12.812245,9.112948,QSO
0.6237053,-5.081013,QSO
-5.8509617,2.6907196,GALAXY
-5.0438867,5.0026555,GALAXY
10.511568,-3.6256866,GALAXY
-1.3842673,12.892456,GALAXY
8.346912,7.2510552,QSO
11.084995,5.5609717,GALAXY
0.20322461,8.417831,GALAXY
5.32055,-4.3482184,GALAXY
0.7597175,-3.542155,QSO
-1.8905284,7.6828637,GALAXY
-2.2776449,2.517122,GALAXY
14.071851,11.257223,QSO
1.5814664,4.5562906,GALAXY
1.6416079,6.199948,STAR
2.0172026,0.9658795,GALAXY
-1.0870291,9.215694,GALAXY
10.475144,6.077394,GALAXY
4.0371213,-5.085715,GALAXY
8.3533,7.373425,QSO
9.5383415,12.888182,QSO
12.767143,9.075053,QSO
1.7571465,1.4362488,GALAXY
4.2469935,8.055162,GALAXY
-2.5604582,3.203111,GALAXY
0.35995308,11.278512,GALAXY
6.667878,4.8921623,GALAXY
8.770855,-6.298186,GALAXY
-3.9010947,9.159654,GALAXY
13.200213,8.800725,QSO
10.112159,5.2978196,QSO
11.239834,4.1574264,GALAXY
3.8738678,14.35532,GALAXY
2.1449072,-3.6480916,GALAXY
-6.1380734,2.5548136,GALAXY
13.814216,-0.7631662,STAR
0.32678488,10.964955,GALAXY
11.006657,8.951135,QSO
0.23479056,-3.8956738,QSO
-5.3480444,1.2619042,GALAXY
10.002929,-2.8139832,STAR
2.9324355,8.866749,GALAXY
0.55024505,5.104488,GALAXY
1.4429406,2.367111,STAR
2.5009058,15.138285,STAR
-0.24483581,11.5722475,GALAXY
-2.2480567,1.2868992,GALAXY
9.307584,-5.1636443,STAR
10.806211,12.997137,QSO
9.598228,-6.1952786,GALAXY
4.1700387,7.0125594,GALAXY
6.9787025,13.646532,STAR
-5.4170628,3.4283285,GALAXY
10.136735,-0.07534786,STAR
12.800488,2.2160707,QSO
8.66743,9.245979,STAR
11.686108,-2.2271576,STAR
8.282975,7.8128977,QSO
2.5438962,3.2553205,GALAXY
16.433352,11.467608,STAR
14.13701,2.5752614,GALAXY
7.8084593,6.2155585,QSO
-3.008963,-3.4491892,GALAXY
2.267458,9.52018,GALAXY
10.051532,12.254619,QSO
1.1267124,3.0551562,GALAXY
1.6846278,1.9732083,STAR
6.644829,-5.3271065,GALAXY
2.1684978,13.053554,GALAXY
11.321616,7.54824,QSO
15.447999,12.654582,STAR
-0.47239158,2.7624521,GALAXY
12.326079,12.636217,QSO
1.2901995,1.1582359,GALAXY
9.200191,15.272288,STAR
2.8454335,12.506313,GALAXY
13.502739,5.851291,GALAXY
12.341141,2.7395537,QSO
12.456857,1.9135895,STAR
-1.3377135,5.3963113,STAR
-3.088187,8.318167,GALAXY
15.850805,1.5556799,GALAXY
2.5848987,13.9013195,GALAXY
4.8062844,4.819798,GALAXY
-0.62966245,2.9289718,GALAXY
8.096764,-4.332393,GALAXY
10.108091,15.506201,STAR
2.2672322,2.7185335,GALAXY
8.567387,-2.83564,GALAXY
3.379393,1.274314,GALAXY
10.997482,9.648891,QSO
3.81112,-4.004633,GALAXY
2.6752498,5.308689,GALAXY
13.063433,10.697834,QSO
11.1299715,-1.9357325,STAR
-0.22788706,9.591517,GALAXY
-1.3587755,2.3665721,STAR
3.5213249,12.712926,GALAXY
9.956488,2.4601314,QSO
6.329898,5.32046,GALAXY
11.138476,-1.0328143,STAR
13.395406,3.382995,QSO
7.282035,5.781312,STAR
10.046088,12.388266,QSO
12.757227,0.9771731,STAR
11.081022,10.540946,QSO
11.7108,11.251019,GALAXY
-3.4128973,5.678528,GALAXY
4.8643556,-0.41490695,GALAXY
9.694637,1.0763146,QSO
8.8517,9.890385,QSO
0.5167075,10.39171,GALAXY
10.882647,8.59788,QSO
4.6370234,3.9476063,GALAXY
2.7872252,5.223688,GALAXY
8.765257,-3.6988602,GALAXY
3.917996,2.631399,STAR
13.123235,2.5716574,STAR
-3.827091,2.6676164,GALAXY
3.3450367,3.5534341,GALAXY
-1.4626149,-1.6841065,GALAXY
5.009497,4.5715294,GALAXY
-0.870025,-3.7046597,STAR
8.559676,7.95347,QSO
7.2293735,-0.07629413,STAR
-5.6610436,-1.0034899,STAR
0.17874436,10.166786,GALAXY
12.1938505,-0.36065432,QSO
0.3445437,5.150306,STAR
-4.7211647,3.2986479,GALAXY
8.013008,6.0276017,QSO
11.962068,-1.4590911,STAR
-0.11041006,0.36104512,GALAXY
-2.5290463,6.285051,GALAXY
10.0482,-5.562991,GALAXY
13.119011,-0.1825724,STAR
16.177877,2.1385932,GALAXY
6.856063,1.9196098,STAR
10.68001,9.06135,QSO
5.275535,6.706488,GALAXY
7.2991304,2.0617616,GALAXY
-6.0221663,4.089597,STAR
9.844433,11.926588,QSO
12.27213,11.8231125,STAR
13.546447,13.120652,QSO
12.496605,9.514745,GALAXY
4.740992,6.7838936,GALAXY
-1.0864433,13.314204,GALAXY
-4.9388065,3.3711555,GALAXY
10.698694,5.080982,GALAXY
13.516569,2.6612282,GALAXY
1.6428864,9.358744,GALAXY
-0.101310425,2.148798,GALAXY
-1.2404052,10.9121275,STAR
6.646022,-0.36344394,STAR
-2.4632905,3.222188,GALAXY
1.4179819,7.5183744,GALAXY
-1.8368313,2.0976264,GALAXY
16.144855,1.1580372,GALAXY
8.860846,2.2105534,STAR
16.212044,11.811587,STAR
3.243519,1.667288,GALAXY
9.325508,6.509484,QSO
0.8502849,-1.1926169,GALAXY
9.616499,13.210114,QSO
6.283068,4.6761217,GALAXY
9.392371,2.2435963,GALAXY
9.180879,9.707865,QSO
8.582091,5.349557,QSO
-4.2439613,1.4828473,GALAXY
2.5004523,8.32465,GALAXY
8.171227,6.4023733,QSO
0.2371773,14.54576,GALAXY
10.935729,2.4540312,QSO
-0.9070745,11.81107,GALAXY
10.732508,6.1063414,QSO
